,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,d_share,now,log_votes,residuals
45719,2016,MISSOURI,MO,MACON,29121.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1548,7621,20250821,TOTAL,0.20312294974412806,1,8.938662873666118,-0.08705499437545214
45722,2016,MISSOURI,MO,MADISON,29123.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1005,5321,20250821,TOTAL,0.1888742717534298,1,8.579416534596369,-0.08263970953271765
45725,2016,MISSOURI,MO,MARIES,29125.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,794,4500,20250821,TOTAL,0.17644444444444443,1,8.411832675758411,-0.08636303499972428
45728,2016,MISSOURI,MO,MARION,29127.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2994,12938,20250821,TOTAL,0.23141134642139435,1,9.46792399660393,-0.08626335647733194
45731,2016,MISSOURI,MO,MCDONALD,29119.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1329,8242,20250821,TOTAL,0.16124727008007766,1,9.016998311898762,-0.1330004433000624
45734,2016,MISSOURI,MO,MERCER,29129.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,216,1745,20250821,TOTAL,0.12378223495702005,1,7.4645098346365275,-0.08980888129818944
45737,2016,MISSOURI,MO,MILLER,29131.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1750,11416,20250821,TOTAL,0.15329362298528382,1,9.342771159156673,-0.157879001387986
45740,2016,MISSOURI,MO,MISSISSIPPI,29133.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1458,5169,20250821,TOTAL,0.2820661636680209,1,8.550434525196039,0.012057887764109654
45743,2016,MISSOURI,MO,MONITEAU,29135.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1237,6830,20250821,TOTAL,0.18111273792093704,1,8.829079952564836,-0.10337203317450214
45746,2016,MISSOURI,MO,MONROE,29137.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,853,4156,20250821,TOTAL,0.20524542829643888,1,8.332308352219117,-0.053430515603805795
45749,2016,MISSOURI,MO,MONTGOMERY,29139.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1119,5429,20250821,TOTAL,0.20611530668631423,1,8.599510233905452,-0.06644260467316954
45752,2016,MISSOURI,MO,MORGAN,29141.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1768,8821,20250821,TOTAL,0.20043079015984583,1,9.084890521258767,-0.09734413431298339
45755,2016,MISSOURI,MO,NEW MADRID,29143.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1933,7357,20250821,TOTAL,0.2627429658828327,1,8.903407519932264,-0.025603353136622486
45758,2016,MISSOURI,MO,NEWTON,29145.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4990,26606,20250821,TOTAL,0.18755168007216416,1,10.188892033243851,-0.16757955105391847
45761,2016,MISSOURI,MO,NODAWAY,29147.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2529,9458,20250821,TOTAL,0.26739268344258826,1,9.15461622320382,-0.03400470775601827
45764,2016,MISSOURI,MO,OREGON,29149.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,865,4668,20250821,TOTAL,0.18530419880034277,1,8.448485993406447,-0.07940753431019976
45767,2016,MISSOURI,MO,OSAGE,29151.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,998,7090,20250821,TOTAL,0.14076163610719322,1,8.866440619526173,-0.14566413764788133
45770,2016,MISSOURI,MO,OZARK,29153.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,724,4505,20250821,TOTAL,0.16071032186459488,1,8.412943170042439,-0.10215485120589579
45773,2016,MISSOURI,MO,PEMISCOT,29155.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1947,6027,20250821,TOTAL,0.3230462916874067,1,8.704004653483045,0.0450595707585687
45776,2016,MISSOURI,MO,PERRY,29157.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1520,8740,20250821,TOTAL,0.17391304347826086,1,9.07566546864958,-0.12338261086622082
45779,2016,MISSOURI,MO,PETTIS,29159.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4324,18111,20250821,TOTAL,0.23874993098117167,1,9.804274767464536,-0.09639923888803079
45782,2016,MISSOURI,MO,PHELPS,29161.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4766,18553,20250821,TOTAL,0.2568856788659516,1,9.828386780026877,-0.0795161849276152
45785,2016,MISSOURI,MO,PIKE,29163.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1806,7382,20250821,TOTAL,0.2446491465727445,1,8.906799883589944,-0.043873416272572296
45788,2016,MISSOURI,MO,PLATTE,29165.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,20057,48885,20250821,TOTAL,0.4102894548429989,1,10.797225879939772,0.023553391404770085
45791,2016,MISSOURI,MO,POLK,29167.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2631,13763,20250821,TOTAL,0.19116471699484125,1,9.529739110979532,-0.12972147304175854
45794,2016,MISSOURI,MO,PULASKI,29169.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2922,13488,20250821,TOTAL,0.2166370106761566,1,9.509555680241636,-0.10320058746074917
45797,2016,MISSOURI,MO,PUTNAM,29171.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,353,2346,20250821,TOTAL,0.1504688832054561,1,7.76046702921342,-0.07849812830361624
45800,2016,MISSOURI,MO,RALLS,29173.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1138,5266,20250821,TOTAL,0.21610330421572352,1,8.569026340056254,-0.05487087420080808
45803,2016,MISSOURI,MO,RANDOLPH,29175.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2283,10309,20250821,TOTAL,0.22145697933844213,1,9.240772579096385,-0.08441650207838822
45806,2016,MISSOURI,MO,RAY,29177.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3090,10869,20250821,TOTAL,0.2842947833287331,1,9.293669979563187,-0.024326882297445396
45809,2016,MISSOURI,MO,REYNOLDS,29179.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,540,3038,20250821,TOTAL,0.17774851876234365,1,8.018954683155718,-0.06464772901555976
45812,2016,MISSOURI,MO,RIPLEY,29181.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,830,5524,20250821,TOTAL,0.1502534395365677,1,8.616857514529183,-0.12320571691746832
45815,2016,MISSOURI,MO,SALINE,29195.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2789,9274,20250821,TOTAL,0.30073323269355184,1,9.134970064951407,0.00035652042069939105
45818,2016,MISSOURI,MO,SCHUYLER,29197.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,354,1936,20250821,TOTAL,0.1828512396694215,1,7.568379267836522,-0.03613621617214077
45821,2016,MISSOURI,MO,SCOTLAND,29199.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,365,1968,20250821,TOTAL,0.18546747967479674,1,7.584773077612199,-0.0343716854900781
45824,2016,MISSOURI,MO,SCOTT,29201.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3575,17256,20250821,TOTAL,0.20717431617987947,1,9.755915188068993,-0.12546242337530483
45827,2016,MISSOURI,MO,SHANNON,29203.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,776,3904,20250821,TOTAL,0.1987704918032787,1,8.269756947532983,-0.056655712391158214
45830,2016,MISSOURI,MO,SHELBY,29205.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,606,3255,20250821,TOTAL,0.18617511520737326,1,8.08794755464267,-0.059805526478450416
45833,2016,MISSOURI,MO,ST. CHARLES,29183.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,68626,201005,20250821,TOTAL,0.34141439267679907,1,12.21108506235371,-0.11877604555231108
45836,2016,MISSOURI,MO,ST. CLAIR,29185.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,936,4630,20250821,TOTAL,0.2021598272138229,1,8.440312147080279,-0.062127249198942774
45839,2016,MISSOURI,MO,ST. FRANCOIS,29187.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6250,24728,20250821,TOTAL,0.25274991912002587,1,10.115691483811952,-0.09857831616336693
45842,2016,MISSOURI,MO,ST. LOUIS CITY,29510.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,104235,131191,20250821,TOTAL,0.794528588089122,1,11.78440955557823,0.3565052673343739
45845,2016,MISSOURI,MO,ST. LOUIS COUNTY,29189.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,286704,514858,20250821,TOTAL,0.556860338190336,1,13.151646413470537,0.047804817173563774
45848,2016,MISSOURI,MO,STE. GENEVIEVE,29186.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2542,8469,20250821,TOTAL,0.3001535010036604,1,9.0441677169216,0.004494252667128551
45851,2016,MISSOURI,MO,STODDARD,29207.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1876,13291,20250821,TOTAL,0.14114814536152284,1,9.494842393421333,-0.17792505183790128
45854,2016,MISSOURI,MO,STONE,29209.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2887,16567,20250821,TOTAL,0.17426208728194603,1,9.715168043938537,-0.15625771160910057
45857,2016,MISSOURI,MO,SULLIVAN,29211.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,526,2486,20250821,TOTAL,0.21158487530168946,1,7.818430272070656,-0.02039350665918488
45860,2016,MISSOURI,MO,TANEY,29213.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4373,23515,20250821,TOTAL,0.1859664044227089,1,10.065393794379148,-0.16274870971208077
45863,2016,MISSOURI,MO,TEXAS,29215.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1728,10956,20250821,TOTAL,0.15772179627601315,1,9.301642530382969,-0.1513140681213299
45866,2016,MISSOURI,MO,VERNON,29217.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1707,8599,20250821,TOTAL,0.19851145482032795,1,9.059401196410896,-0.09793922007812322
45869,2016,MISSOURI,MO,WARREN,29219.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3915,15784,20250821,TOTAL,0.24803598580841357,1,9.66675204770245,-0.0799684517385652
45872,2016,MISSOURI,MO,WASHINGTON,29221.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1926,9282,20250821,TOTAL,0.20749838396897222,1,9.135832319801121,-0.09292312512076559
45875,2016,MISSOURI,MO,WAYNE,29223.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,948,5655,20250821,TOTAL,0.16763925729442972,1,8.640295388550221,-0.10703756949343926
45878,2016,MISSOURI,MO,WEBSTER,29225.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3177,16743,20250821,TOTAL,0.1897509406916323,1,9.725735539456544,-0.14131787240538027
45881,2016,MISSOURI,MO,WORTH,29227.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,195,1046,20250821,TOTAL,0.1864244741873805,1,6.952728644624869,-0.0005780200822529946
45884,2016,MISSOURI,MO,WRIGHT,29229.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1170,8119,20250821,TOTAL,0.1441064170464343,1,9.001962272862446,-0.1493601274164037
45887,2016,MONTANA,MT,BEAVERHEAD,30001.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1143,4849,20250821,TOTAL,0.23571870488760568,1,8.486527777105353,-0.030969417012067985
45890,2016,MONTANA,MT,BIG HORN,30003.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2094,4237,20250821,TOTAL,0.49421760679726223,1,8.351610750626559,0.23453884336264047
45893,2016,MONTANA,MT,BLAINE,30005.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1202,2684,20250821,TOTAL,0.44783904619970194,1,7.895063498091573,0.2118793301883149
45896,2016,MONTANA,MT,BROADWATER,30007.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,573,3133,20250821,TOTAL,0.1828917969996808,1,8.049746290952191,-0.06110417041623803
45899,2016,MONTANA,MT,CARBON,30009.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1828,5991,20250821,TOTAL,0.30512435319646136,1,8.698013622083925,0.027448884951942032
45902,2016,MONTANA,MT,CARTER,30011.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,70,786,20250821,TOTAL,0.089058524173028,1,6.666956792429207,-0.08309723500660494
45905,2016,MONTANA,MT,CASCADE,30013.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12175,34571,20250821,TOTAL,0.3521737872783547,1,10.450770459312455,-0.016562841257423855
45908,2016,MONTANA,MT,CHOUTEAU,30015.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,732,2603,20250821,TOTAL,0.2812139838647714,1,7.864419904994565,0.046846297668152626
45911,2016,MONTANA,MT,CUSTER,30017.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1176,5185,20250821,TOTAL,0.22680810028929604,1,8.553525120663627,-0.04336074164596182
45914,2016,MONTANA,MT,DANIELS,30019.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,168,962,20250821,TOTAL,0.17463617463617465,1,6.8690144506657065,-0.008017107310988314
45917,2016,MONTANA,MT,DAWSON,30021.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,787,4374,20250821,TOTAL,0.1799268404206676,1,8.383433201236713,-0.08140519813707614
45920,2016,MONTANA,MT,DEER LODGE,30023.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2058,4206,20250821,TOTAL,0.4893009985734665,1,8.344267356262645,0.2300037472784931
45923,2016,MONTANA,MT,FALLON,30025.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,154,1484,20250821,TOTAL,0.10377358490566038,1,7.302496423727326,-0.101400431574623
45926,2016,MONTANA,MT,FERGUS,30027.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1202,5840,20250821,TOTAL,0.20582191780821918,1,8.672486075822272,-0.07052731514079247
45929,2016,MONTANA,MT,FLATHEAD,30029.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13293,46571,20250821,TOTAL,0.2854351420411844,1,10.7487333087972,-0.09878158174880713
45932,2016,MONTANA,MT,GALLATIN,30031.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,24246,53819,20250821,TOTAL,0.45051004292164476,1,10.893381843654915,0.058778378588388025
45935,2016,MONTANA,MT,GARFIELD,30033.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,34,718,20250821,TOTAL,0.04735376044568245,1,6.576469569048224,-0.12010090650165006
45938,2016,MONTANA,MT,GLACIER,30035.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3121,5075,20250821,TOTAL,0.614975369458128,1,8.532081803909987,0.34592057441323454
45941,2016,MONTANA,MT,GOLDEN VALLEY,30037.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,71,474,20250821,TOTAL,0.14978902953586498,1,6.161207321695077,0.003908525795863427
45944,2016,MONTANA,MT,GRANITE,30039.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,472,1777,20250821,TOTAL,0.26561620709060213,1,7.482681828154651,0.051080999345108125
45947,2016,MONTANA,MT,HILL,30041.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2371,6445,20250821,TOTAL,0.3678820791311094,1,8.771059915373288,0.08641162912949546
45950,2016,MONTANA,MT,JEFFERSON,30043.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1998,6714,20250821,TOTAL,0.2975871313672922,1,8.81195017753998,0.013992305275153105
45953,2016,MONTANA,MT,JUDITH BASIN,30045.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,235,1208,20250821,TOTAL,0.1945364238410596,1,7.0967213784947605,5.305992584772601e-05
45956,2016,MONTANA,MT,LAKE,30047.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4776,13181,20250821,TOTAL,0.3623397314316061,1,9.486531677712465,0.043698301719391985
45959,2016,MONTANA,MT,LEWIS AND CLARK,30049.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14478,34478,20250821,TOTAL,0.41991994895295554,1,10.448076718454924,0.05132326861923264
45962,2016,MONTANA,MT,LIBERTY,30051.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,206,961,20250821,TOTAL,0.21436004162330904,1,6.8679744089702925,0.03176079307172272
45965,2016,MONTANA,MT,LINCOLN,30053.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2041,9330,20250821,TOTAL,0.2187566988210075,1,9.140990293841389,-0.08193278303647689
45968,2016,MONTANA,MT,MADISON,30057.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1180,4778,20250821,TOTAL,0.24696525742988698,1,8.471777327885755,-0.018956532830266354
45971,2016,MONTANA,MT,MCCONE,30055.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,154,1060,20250821,TOTAL,0.14528301886792452,1,6.966024187106113,-0.042410220118448
45974,2016,MONTANA,MT,MEAGHER,30059.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,193,977,20250821,TOTAL,0.19754350051177072,1,6.884486652042782,0.014086389659347665
45977,2016,MONTANA,MT,MINERAL,30061.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,519,2012,20250821,TOTAL,0.25795228628230615,1,7.60688453121963,0.03696436244283802
45980,2016,MONTANA,MT,MISSOULA,30063.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31543,59203,20250821,TOTAL,0.5327939462527237,1,10.988727495263804,0.13610877925451076
45983,2016,MONTANA,MT,MUSSELSHELL,30065.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,332,2441,20250821,TOTAL,0.1360098320360508,1,7.80016307039296,-0.09501951207501222
45986,2016,MONTANA,MT,PARK,30067.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3595,9359,20250821,TOTAL,0.38412223528154715,1,9.144093726157257,0.08327152047858749
45989,2016,MONTANA,MT,PETROLEUM,30069.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30,322,20250821,TOTAL,0.09316770186335403,1,5.7745515455444085,-0.03262483367606679
45992,2016,MONTANA,MT,PHILLIPS,30071.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,318,2171,20250821,TOTAL,0.14647627821280515,1,7.682943169878292,-0.07846312807951869
45995,2016,MONTANA,MT,PONDERA,30073.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,738,2723,20250821,TOTAL,0.27102460521483657,1,7.909489492673759,0.034315413989827515
45998,2016,MONTANA,MT,POWDER RIVER,30075.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,127,1053,20250821,TOTAL,0.12060778727445394,1,6.959398512133975,-0.06674122732330943
46001,2016,MONTANA,MT,POWELL,30077.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,551,2794,20250821,TOTAL,0.19720830350751611,1,7.935229539816907,-0.04083816309364441
46004,2016,MONTANA,MT,PRAIRIE,30079.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,100,689,20250821,TOTAL,0.14513788098693758,1,6.535241271013659,-0.020174847856876954
46007,2016,MONTANA,MT,RAVALLI,30081.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6223,22556,20250821,TOTAL,0.2758911154460011,1,10.023756384927072,-0.07066080597677288
46010,2016,MONTANA,MT,RICHLAND,30083.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,671,4871,20250821,TOTAL,0.13775405460890988,1,8.491054533806542,-0.12916924635771204
46013,2016,MONTANA,MT,ROOSEVELT,30085.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1560,3652,20250821,TOTAL,0.42716319824753557,1,8.20303024171486,0.1752036536177075
46016,2016,MONTANA,MT,ROSEBUD,30087.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,987,3453,20250821,TOTAL,0.2858384013900956,1,8.146998697389993,0.036789869475072456
46019,2016,MONTANA,MT,SANDERS,30089.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1218,5953,20250821,TOTAL,0.20460272131698304,1,8.69165057315339,-0.07274216677728529
46022,2016,MONTANA,MT,SHERIDAN,30091.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,1835,20250821,TOTAL,0.25994550408719347,1,7.51479976048867,0.04374167002550344
46025,2016,MONTANA,MT,SILVER BOW,30093.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8619,16452,20250821,TOTAL,0.5238876732312181,1,9.708202329350314,0.19372976484271504
46028,2016,MONTANA,MT,STILLWATER,30095.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,908,4873,20250821,TOTAL,0.18633285450441206,1,8.491465042843506,-0.08061177368137801
46031,2016,MONTANA,MT,SWEET GRASS,30097.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,402,2107,20250821,TOTAL,0.19079259610821073,1,7.653020413804189,-0.032592230091001845
46034,2016,MONTANA,MT,TETON,30099.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,808,3188,20250821,TOTAL,0.2534504391468005,1,8.067149039910106,0.008550344884130368
46037,2016,MONTANA,MT,TOOLE,30101.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,402,2037,20250821,TOTAL,0.19734904270986744,1,7.619233416226805,-0.02428044405103527
46040,2016,MONTANA,MT,TREASURE,30103.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,59,443,20250821,TOTAL,0.13318284424379231,1,6.093569770045136,-0.009183678662311928
46043,2016,MONTANA,MT,VALLEY,30105.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,886,3894,20250821,TOTAL,0.22752953261427838,1,8.267192185932146,-0.027763424250989932
46046,2016,MONTANA,MT,WHEATLAND,30107.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,179,946,20250821,TOTAL,0.18921775898520085,1,6.852242569051878,0.007435828367317404
46049,2016,MONTANA,MT,WIBAUX,30109.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,55,541,20250821,TOTAL,0.10166358595194085,1,6.293419278846481,-0.05108573950187119
46052,2016,MONTANA,MT,YELLOWSTONE,30111.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22171,69108,20250821,TOTAL,0.32081669271285523,1,11.143425777294672,-0.08390553040038029
46055,2016,NEBRASKA,NE,ADAMS,31001.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3302,13513,20250821,TOTAL,0.2443572855768519,1,9.511407464038086,-0.07557651847837163
46058,2016,NEBRASKA,NE,ANTELOPE,31003.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,383,3281,20250821,TOTAL,0.11673270344407193,1,8.0959035329611,-0.12966127602001082
46061,2016,NEBRASKA,NE,ARTHUR,31005.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17,273,20250821,TOTAL,0.06227106227106227,1,5.60947179518496,-0.05494506763750556
46064,2016,NEBRASKA,NE,BANNER,31007.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,19,402,20250821,TOTAL,0.0472636815920398,1,5.996452088619021,-0.09005727619766041
46067,2016,NEBRASKA,NE,BLAINE,31009.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30,317,20250821,TOTAL,0.0946372239747634,1,5.75890177387728,-0.030342257331444272
46070,2016,NEBRASKA,NE,BOONE,31011.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,414,2905,20250821,TOTAL,0.14251290877796902,1,7.974188669286011,-0.09755760557359344
46073,2016,NEBRASKA,NE,BOX BUTTE,31013.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,965,4924,20250821,TOTAL,0.19597887896019497,1,8.501876487304344,-0.07150665609457699
46076,2016,NEBRASKA,NE,BOYD,31015.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,128,1156,20250821,TOTAL,0.11072664359861592,1,7.052721049232323,-0.08147076658317884
46079,2016,NEBRASKA,NE,BROWN,31017.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,153,1597,20250821,TOTAL,0.09580463368816532,1,7.3758821482150125,-0.113181999053955
46082,2016,NEBRASKA,NE,BUFFALO,31019.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4763,21129,20250821,TOTAL,0.22542477164087274,1,9.95840178341352,-0.1177317752965236
46085,2016,NEBRASKA,NE,BURT,31021.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,930,3558,20250821,TOTAL,0.26138279932546377,1,8.17695386822578,0.010778003269806713
46088,2016,NEBRASKA,NE,BUTLER,31023.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,691,3981,20250821,TOTAL,0.17357447877417734,1,8.289288323000317,-0.08286644102390942
46091,2016,NEBRASKA,NE,CASS,31025.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3484,12933,20250821,TOTAL,0.26938838629861594,1,9.467537463415244,-0.0482662350007092
46094,2016,NEBRASKA,NE,CEDAR,31027.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,571,4420,20250821,TOTAL,0.12918552036199096,1,8.393894975071744,-0.13269003983200492
46097,2016,NEBRASKA,NE,CHASE,31029.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,171,1898,20250821,TOTAL,0.09009483667017913,1,7.5485559791698735,-0.1278627377705906
46100,2016,NEBRASKA,NE,CHERRY,31031.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,317,3118,20250821,TOTAL,0.10166773572803078,1,8.044947049617722,-0.14207889619813147
46103,2016,NEBRASKA,NE,CHEYENNE,31033.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,711,4711,20250821,TOTAL,0.15092337083421778,1,8.45765547870004,-0.11426474551008156
46106,2016,NEBRASKA,NE,CLAY,31035.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,3065,20250821,TOTAL,0.15562805872756932,1,8.027802848370312,-0.08722787870823537
46109,2016,NEBRASKA,NE,COLFAX,31037.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,859,3214,20250821,TOTAL,0.2672682016179216,1,8.075271546297458,0.021946117926715025
46112,2016,NEBRASKA,NE,CUMING,31039.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,719,4074,20250821,TOTAL,0.17648502700049093,1,8.31238059678675,-0.08115560812609571
46115,2016,NEBRASKA,NE,CUSTER,31041.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,641,5652,20250821,TOTAL,0.11341118188251946,1,8.639764743804419,-0.16123807626306613
46118,2016,NEBRASKA,NE,DAKOTA,31043.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2314,6279,20250821,TOTAL,0.36853002070393376,1,8.744966011114109,0.08841523005443347
46121,2016,NEBRASKA,NE,DAWES,31045.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,801,3676,20250821,TOTAL,0.2178998911860718,1,8.209580483475577,-0.0343999588427997
46124,2016,NEBRASKA,NE,DAWSON,31047.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2136,8635,20250821,TOTAL,0.24736537348002316,1,9.06357899058078,-0.049302350798289124
46127,2016,NEBRASKA,NE,DEUEL,31049.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,120,984,20250821,TOTAL,0.12195121951219512,1,6.891625897052253,-0.061876797286995744
46130,2016,NEBRASKA,NE,DIXON,31051.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,556,2782,20250821,TOTAL,0.19985621854780733,1,7.930925372483388,-0.037966633195231914
