,date,nominal_price,date_column,year,today,cpi
807,11/26/76,1.8499,11/26/76,1976,0.180979644,56.9
808,11/29/76,1.8849,11/29/76,1976,0.180979644,56.9
809,11/30/76,1.8713,11/30/76,1976,0.180979644,56.9
810,12/1/76,1.8926,12/1/76,1976,0.180979644,56.9
811,12/2/76,1.9038,12/2/76,1976,0.180979644,56.9
812,12/3/76,1.9338,12/3/76,1976,0.180979644,56.9
813,12/6/76,1.96,12/6/76,1976,0.180979644,56.9
814,12/7/76,1.93,12/7/76,1976,0.180979644,56.9
815,12/8/76,1.96,12/8/76,1976,0.180979644,56.9
816,12/9/76,1.9856,12/9/76,1976,0.180979644,56.9
817,12/10/76,1.995,12/10/76,1976,0.180979644,56.9
818,12/13/76,2.025,12/13/76,1976,0.180979644,56.9
819,12/14/76,2.0545,12/14/76,1976,0.180979644,56.9
820,12/15/76,2.0419,12/15/76,1976,0.180979644,56.9
821,12/16/76,2.0719,12/16/76,1976,0.180979644,56.9
822,12/17/76,2.1019,12/17/76,1976,0.180979644,56.9
823,12/20/76,2.1295,12/20/76,1976,0.180979644,56.9
824,12/21/76,2.1595,12/21/76,1976,0.180979644,56.9
825,12/22/76,2.1895,12/22/76,1976,0.180979644,56.9
826,12/23/76,2.1953,12/23/76,1976,0.180979644,56.9
827,12/27/76,2.214,12/27/76,1976,0.180979644,56.9
828,12/28/76,2.16,12/28/76,1976,0.180979644,56.9
829,12/29/76,2.1798,12/29/76,1976,0.180979644,56.9
830,12/30/76,2.2445,12/30/76,1976,0.180979644,56.9
831,1/3/77,2.2856,1/3/77,1977,0.192748092,60.6
832,1/4/77,2.2804,1/4/77,1977,0.192748092,60.6
833,1/5/77,2.2268,1/5/77,1977,0.192748092,60.6
834,1/6/77,2.2006,1/6/77,1977,0.192748092,60.6
835,1/7/77,2.1144,1/7/77,1977,0.192748092,60.6
836,1/10/77,1.9752,1/10/77,1977,0.192748092,60.6
837,1/11/77,2.1445,1/11/77,1977,0.192748092,60.6
838,1/12/77,2.2267,1/12/77,1977,0.192748092,60.6
839,1/13/77,2.2142,1/13/77,1977,0.192748092,60.6
840,1/14/77,2.2377,1/14/77,1977,0.192748092,60.6
841,1/17/77,2.1925,1/17/77,1977,0.192748092,60.6
842,1/18/77,2.1591,1/18/77,1977,0.192748092,60.6
843,1/19/77,2.1232,1/19/77,1977,0.192748092,60.6
844,1/20/77,2.199,1/20/77,1977,0.192748092,60.6
845,1/21/77,2.1975,1/21/77,1977,0.192748092,60.6
846,1/24/77,2.1488,1/24/77,1977,0.192748092,60.6
847,1/25/77,2.1806,1/25/77,1977,0.192748092,60.6
848,1/26/77,2.2185,1/26/77,1977,0.192748092,60.6
849,1/27/77,2.225,1/27/77,1977,0.192748092,60.6
850,1/28/77,2.2018,1/28/77,1977,0.192748092,60.6
851,1/31/77,2.2293,1/31/77,1977,0.192748092,60.6
852,2/1/77,2.2108,2/1/77,1977,0.192748092,60.6
853,2/2/77,2.2375,2/2/77,1977,0.192748092,60.6
854,2/3/77,2.251,2/3/77,1977,0.192748092,60.6
855,2/4/77,2.2764,2/4/77,1977,0.192748092,60.6
856,2/7/77,2.359,2/7/77,1977,0.192748092,60.6
857,2/8/77,2.2969,2/8/77,1977,0.192748092,60.6
858,2/9/77,2.3525,2/9/77,1977,0.192748092,60.6
859,2/10/77,2.357,2/10/77,1977,0.192748092,60.6
860,2/11/77,2.3728,2/11/77,1977,0.192748092,60.6
861,2/14/77,2.41,2/14/77,1977,0.192748092,60.6
862,2/15/77,2.4392,2/15/77,1977,0.192748092,60.6
863,2/16/77,2.4147,2/16/77,1977,0.192748092,60.6
864,2/17/77,2.4645,2/17/77,1977,0.192748092,60.6
865,2/18/77,2.519,2/18/77,1977,0.192748092,60.6
866,2/22/77,2.4959,2/22/77,1977,0.192748092,60.6
867,2/23/77,2.5555,2/23/77,1977,0.192748092,60.6
868,2/24/77,2.668,2/24/77,1977,0.192748092,60.6
869,2/25/77,2.6969,2/25/77,1977,0.192748092,60.6
870,2/28/77,2.7098,2/28/77,1977,0.192748092,60.6
871,3/1/77,2.7149,3/1/77,1977,0.192748092,60.6
872,3/2/77,2.7549,3/2/77,1977,0.192748092,60.6
873,3/3/77,2.7949,3/3/77,1977,0.192748092,60.6
874,3/4/77,2.8349,3/4/77,1977,0.192748092,60.6
875,3/7/77,2.8749,3/7/77,1977,0.192748092,60.6
876,3/8/77,2.9149,3/8/77,1977,0.192748092,60.6
877,3/9/77,2.9505,3/9/77,1977,0.192748092,60.6
878,3/10/77,2.9105,3/10/77,1977,0.192748092,60.6
879,3/11/77,2.9001,3/11/77,1977,0.192748092,60.6
880,3/14/77,2.9401,3/14/77,1977,0.192748092,60.6
881,3/15/77,2.9801,3/15/77,1977,0.192748092,60.6
882,3/16/77,3.0201,3/16/77,1977,0.192748092,60.6
883,3/17/77,3.0601,3/17/77,1977,0.192748092,60.6
884,3/18/77,3.1001,3/18/77,1977,0.192748092,60.6
885,3/21/77,3.1401,3/21/77,1977,0.192748092,60.6
886,3/22/77,3.1801,3/22/77,1977,0.192748092,60.6
887,3/23/77,3.2026,3/23/77,1977,0.192748092,60.6
888,3/24/77,3.1426,3/24/77,1977,0.192748092,60.6
889,3/25/77,3.19,3/25/77,1977,0.192748092,60.6
890,3/28/77,3.1019,3/28/77,1977,0.192748092,60.6
891,3/29/77,3.1869,3/29/77,1977,0.192748092,60.6
892,3/30/77,3.085,3/30/77,1977,0.192748092,60.6
893,3/31/77,3.0875,3/31/77,1977,0.192748092,60.6
894,4/1/77,3.1344,4/1/77,1977,0.192748092,60.6
895,4/4/77,3.0748,4/4/77,1977,0.192748092,60.6
896,4/5/77,3.1357,4/5/77,1977,0.192748092,60.6
897,4/6/77,3.17,4/6/77,1977,0.192748092,60.6
898,4/7/77,3.2275,4/7/77,1977,0.192748092,60.6
899,4/11/77,3.2697,4/11/77,1977,0.192748092,60.6
900,4/12/77,3.3363,4/12/77,1977,0.192748092,60.6
901,4/13/77,3.2988,4/13/77,1977,0.192748092,60.6
902,4/14/77,3.3563,4/14/77,1977,0.192748092,60.6
903,4/15/77,3.345,4/15/77,1977,0.192748092,60.6
904,4/18/77,3.2553,4/18/77,1977,0.192748092,60.6
905,4/19/77,3.1855,4/19/77,1977,0.192748092,60.6
906,4/20/77,3.13,4/20/77,1977,0.192748092,60.6
907,4/21/77,3.09,4/21/77,1977,0.192748092,60.6
908,4/22/77,3.1875,4/22/77,1977,0.192748092,60.6
909,4/25/77,3.15,4/25/77,1977,0.192748092,60.6
910,4/26/77,3.0629,4/26/77,1977,0.192748092,60.6
911,4/27/77,3.0147,4/27/77,1977,0.192748092,60.6
